apply_country,filing_year,assignee_country,cnt
SK,1996,FR,31
TW,2023,SG,31
UA,2006,DE,31
UY,2023,US,31
AR,1999,FR,30
AR,2007,FR,30
AT,1994,NL,30
AT,1995,KR,30
BE,2022,CN,30
BR,1997,NL,30
BR,2002,AU,30
CH,2009,US,30
CH,2018,DE,30
CL,2012,ES,30
CL,2020,CA,30
CR,2019,US,30
CU,2014,US,30
CY,2022,US,30
CZ,1996,CH,30
CZ,1998,CH,30
DK,1990,CH,30
DK,2002,GB,30
DK,2006,BE,30
DK,2007,CH,30
DK,2010,SE,30
DK,2011,AT,30
FI,2014,DE,30
FR,2002,CH,30
FR,2007,CH,30
FR,2014,CN,30
FR,2018,US,30
FR,2019,BE,30
GB,1998,CH,30
GB,2000,KR,30
GB,2002,KR,30
GB,2003,CA,30
GB,2004,KR,30
GB,2009,TW,30
GB,2011,TW,30
GB,2012,IL,30
GB,2012,CN,30
GB,2013,FI,30
GB,2013,IE,30
GR,1996,FR,30
HK,2007,DE,30
HR,2013,FR,30
HR,2015,DE,30
HU,1990,US,30
HU,1994,IT,30
HU,1997,FR,30
HU,2000,BE,30
HU,2016,GB,30
IL,2017,AU,30
IL,2020,ES,30
IN,2013,NL,30
KR,2003,CA,30
KR,2005,CH,30
LT,2014,DE,30
MA,2011,FR,30
MX,2002,GB,30
MX,2003,FR,30
MX,2007,NL,30
MX,2009,CA,30
MX,2009,BE,30
MX,2020,DK,30
MY,1990,US,30
MY,1993,JP,30
NO,1990,AT,30
NO,1992,IT,30
NO,1996,CH,30
NO,1998,DK,30
NO,2004,FR,30
NO,2005,JP,30
NO,2006,FR,30
NZ,1998,US,30
PE,2022,US,30
PH,2017,CN,30
PH,2018,GB,30
PL,1996,SE,30
PL,1999,JP,30
PL,2005,JP,30
PL,2005,GB,30
PL,2006,GB,30
PL,2006,DK,30
PL,2006,IT,30
PL,2007,IT,30
PL,2008,GB,30
PT,2008,CH,30
PT,2010,CH,30
PT,2013,ES,30
PT,2017,CH,30
PT,2019,ES,30
PT,2020,CN,30
RS,2011,US,30
RS,2013,DE,30
RU,1992,TJ,30
RU,2006,FI,30
RU,2007,CH,30
RU,2018,GB,30
SA,2016,DE,30
SA,2018,JP,30
SA,2023,US,30
SG,2017,KR,30
SG,2018,KR,30
SI,2016,CH,30
SK,2000,US,30
TR,1996,DE,30
TW,2009,CN,30
UA,2008,DE,30
UA,2011,US,30
ZA,2003,US,30
ZA,2010,GB,30
ZA,2011,AU,30
ZA,2012,ES,30
ZA,2014,ES,30
ZA,2015,JP,30
ZA,2019,AU,30
AR,2009,FR,29
AR,2015,CH,29
AR,2022,CN,29
AT,1993,CA,29
BG,1999,DE,29
BR,2000,CA,29
BR,2001,AU,29
BR,2002,NL,29
BR,2002,FI,29
CH,2013,US,29
CL,2013,ES,29
CL,2013,CH,29
CL,2018,ES,29
CN,1992,GB,29
DE,2011,FR,29
DE,2016,FR,29
DE,2021,GB,29
DK,1992,CH,29
DK,1995,GB,29
DK,2000,JP,29
DK,2003,CH,29
DK,2021,NO,29
DK,2023,US,29
EE,1997,US,29
FR,2004,BE,29
FR,2021,US,29
FR,2022,US,29
FR,2023,DE,29
GB,2002,CH,29
GB,2013,NO,29
GB,2022,KR,29
GR,1997,FR,29
HK,2004,DE,29
HK,2011,CH,29
HK,2012,CH,29
HR,2013,CH,29
HU,1993,CH,29
HU,1999,CH,29
HU,2004,US,29
IL,2012,FR,29
IL,2013,CH,29
IL,2020,IT,29
IN,2012,DK,29
IN,2012,GB,29
IN,2015,JP,29
JP,1995,DE,29
KR,2004,FI,29
LT,2017,US,29
MA,2011,DE,29
MA,2013,DE,29
MX,2001,CA,29
MX,2005,GB,29
MY,1997,DE,29
NL,2004,US,29
NO,1994,FI,29
NO,1994,NL,29
NO,1995,DK,29
NO,1996,IT,29
NO,2008,BE,29
PH,2015,DE,29
PL,2004,CH,29
PL,2005,NL,29
PL,2006,CH,29
PL,2021,JP,29
PT,2001,FR,29
PT,2006,FR,29
PT,2016,GB,29
RU,1992,AZ,29
RU,1993,GB,29
RU,2002,IT,29
RU,2018,CH,29
SE,1995,DE,29
SE,1999,US,29
SG,2012,NL,29
SG,2013,NL,29
TR,2015,DE,29
TR,2016,US,29
TW,1994,FR,29
TW,2001,KR,29
TW,2006,CH,29
UA,2004,FR,29
UA,2019,US,29
UY,2011,US,29
ZA,2006,US,29
ZA,2010,AU,29
ZA,2011,CA,29
ZA,2014,AT,29
ZA,2015,CH,29
ZA,2017,GB,29
ZA,2018,SE,29
ZA,2018,CH,29
ZA,2020,FR,29
AR,2018,DE,28
AT,1995,SE,28
CL,2012,CH,28
CL,2020,DE,28
CR,2011,US,28
CR,2021,US,28
CY,2013,DE,28
CY,2014,US,28
DE,2011,FI,28
DE,2012,SE,28
DE,2017,FR,28
DK,1990,NL,28
DK,1995,JP,28
DK,1996,CH,28
DK,1997,CH,28
DK,2000,CH,28
DK,2004,JP,28
DK,2008,IT,28
DK,2010,BE,28
DK,2020,CN,28
EC,2022,US,28
ES,2004,DK,28
ES,2004,CH,28
ES,2005,DK,28
FR,2007,BE,28
FR,2012,GB,28
FR,2019,CN,28
FR,2020,GB,28
GB,1996,KR,28
GB,2006,IE,28
GB,2008,NO,28
GR,2001,DE,28
HK,1994,US,28
HK,2011,DE,28
HR,2008,US,28
HR,2016,CH,28
HU,1991,DE,28
HU,1995,GB,28
HU,1996,GB,28
HU,1998,AT,28
HU,1999,JP,28
HU,2000,CH,28
HU,2011,JP,28
HU,2012,CH,28
HU,2014,CH,28
HU,2015,KR,28
HU,2016,BE,28
HU,2020,FR,28
IL,2011,DE,28
IL,2014,CH,28
IL,2015,GB,28
IL,2015,DE,28
IL,2015,CH,28
JO,2023,RU,28
JP,1994,DE,28
LU,2019,CN,28
MA,2014,US,28
MX,2000,JP,28
MX,2004,JP,28
MX,2006,BE,28
MX,2006,GB,28
MX,2009,GB,28
MX,2019,AU,28
MY,1991,US,28
MY,2011,CN,28
MY,2014,CN,28
MY,2015,CH,28
MY,2016,DE,28
NO,1991,FI,28
NO,1993,SE,28
NO,1997,NL,28
NO,2001,FI,28
NO,2003,SE,28
PE,2008,US,28
PH,2014,DE,28
PH,2015,FR,28
PH,2020,AU,28
PH,2020,GB,28
PL,2001,CH,28
PL,2003,DK,28
PL,2009,GB,28
PL,2021,CH,28
PT,2003,IT,28
PT,2005,FR,28
PT,2006,BE,28
PT,2016,ES,28
RS,2014,DE,28
RS,2017,US,28
RU,1990,DE,28
RU,2003,FR,28
RU,2006,CH,28
RU,2015,KR,28
RU,2016,SE,28
SE,2001,JP,28
SE,2008,DE,28
SG,2015,IL,28
SG,2016,KR,28
SG,2017,CH,28
SI,2012,AT,28
SI,2018,DE,28
SK,1995,US,28
SK,2002,US,28
TR,2015,FR,28
TW,1997,FR,28
TW,2009,VG,28
UA,2010,DE,28
UY,2022,US,28
ZA,1997,US,28
ZA,2007,US,28
ZA,2014,NL,28
ZA,2015,AU,28
AR,2023,DE,27
AT,1994,CA,27
BG,1998,US,27
BR,1998,IT,27
BR,2001,BE,27
BR,2003,FI,27
CA,1991,AU,27
CL,2014,CH,27
CL,2017,GB,27
CL,2018,FR,27
CL,2021,ES,27
CN,2010,FR,27
CR,2014,US,27
CR,2020,US,27
CY,2009,US,27
CY,2014,DE,27
CY,2015,US,27
CZ,1995,AT,27
CZ,2000,FR,27
DK,1997,GB,27
DK,2002,CH,27
DK,2006,CH,27
ES,1999,JP,27
ES,2004,GB,27
ES,2005,NL,27
ES,2018,JP,27
ES,2019,US,27
FI,1996,GB,27
FR,2006,CH,27
FR,2020,US,27
GB,1992,FR,27
GB,2000,CA,27
GB,2004,TW,27
GB,2008,TW,27
GB,2009,DK,27
GB,2014,IE,27
GB,2015,CH,27
GB,2021,IE,27
GR,1997,GB,27
HK,2000,DE,27
HK,2008,DE,27
HK,2013,CA,27
HK,2014,FR,27
HR,2006,US,27
HR,2020,US,27
HU,1993,JP,27
HU,1996,BE,27
HU,1997,NL,27
HU,2012,FR,27
HU,2013,AT,27
HU,2021,HK,27
IL,2016,DE,27
IL,2018,IT,27
IL,2023,CH,27
IN,2012,SE,27
IN,2013,CA,27
IT,1996,JP,27
KR,1990,FR,27
KR,1991,FR,27
KR,2004,SE,27
MA,2010,ES,27
MA,2010,DE,27
MA,2016,JP,27
MX,1995,DE,27
MX,2001,GB,27
MX,2001,NL,27
MX,2003,JP,27
MX,2022,CA,27
MX,2022,NL,27
MY,2002,JP,27
MY,2013,FR,27
MY,2021,US,27
NO,1993,NL,27
NO,1993,IT,27
NO,1994,CA,27
NO,2005,SE,27
PH,2017,DE,27
PH,2020,CH,27
PH,2021,KR,27
PL,1996,GB,27
PL,1997,CH,27
PL,1998,GB,27
PL,2002,IT,27
PL,2003,GB,27
PL,2003,CH,27
PL,2005,DK,27
PL,2006,NL,27
PL,2009,DK,27
PT,2012,CH,27
PT,2013,GB,27
RU,1992,EE,27
RU,2006,UA,27
SE,2000,US,27
SG,2010,GB,27
SG,2011,AU,27
SG,2014,CH,27
SG,2019,KR,27
TN,2015,FR,27
TW,1992,FR,27
TW,1994,DE,27
TW,2000,FR,27
TW,2007,CA,27
UA,2001,US,27
UA,2014,DE,27
ZA,2013,AU,27
ZA,2016,CN,27
ZA,2022,FR,27
AR,2011,FR,26
AR,2012,FR,26
AT,2010,KR,26
AU,2001,FR,26
AU,2001,CA,26
BG,1994,US,26
BR,1994,GB,26
BR,1998,NL,26
BR,1998,GB,26
BR,1999,IT,26
BR,2000,BE,26
BR,2022,GB,26
CL,2014,ES,26
CL,2016,CH,26
CL,2018,JP,26
CN,1993,KR,26
CN,2008,DK,26
CY,2007,US,26
CZ,1999,CH,26
CZ,1999,GB,26
DE,2010,GB,26
DK,1990,IT,26
DK,1992,NL,26
DK,1999,CH,26
DK,2002,NL,26
DK,2002,IT,26
DK,2020,NO,26
DK,2022,ES,26
DO,2019,US,26
EC,2017,US,26
ES,1996,DE,26
ES,2004,IT,26
FI,1990,AT,26
FI,1991,NL,26
FI,1992,CA,26
FR,1997,KR,26
FR,2009,BE,26
FR,2012,BE,26
GB,1994,FR,26
GB,2001,CH,26
GB,2006,KR,26
GB,2014,NO,26
GB,2015,AT,26
GB,2020,KR,26
HK,1992,US,26
HK,1997,DE,26
HU,1993,AU,26
HU,1995,IT,26
HU,1999,BE,26
HU,2002,JP,26
HU,2003,US,26
HU,2013,GB,26
IL,2023,JP,26
IN,2013,SE,26
KR,1999,DE,26
LT,2020,US,26
LU,2017,CN,26
MA,2013,CH,26
MA,2016,ES,26
MX,2002,CA,26
MX,2005,CA,26
MX,2007,DK,26
MX,2008,BE,26
MY,2012,CH,26
MY,2013,NL,26
MY,2013,CN,26
MY,2017,KR,26
MY,2018,FR,26
NO,2000,DK,26
NO,2000,BE,26
NO,2002,DK,26
NO,2005,DK,26
NO,2005,FR,26
NO,2007,BE,26
NO,2010,US,26
PE,2006,US,26
PH,2016,KR,26
PL,1997,SE,26
PL,2007,CH,26
PT,1990,CH,26
PT,1990,DE,26
PT,2004,GB,26
PT,2011,BE,26
PT,2012,BE,26
PT,2013,IT,26
PT,2014,FI,26
PT,2016,IT,26
PY,2019,US,26
PY,2021,US,26
PY,2022,US,26
RS,2017,DE,26
RU,2007,IT,26
SA,2020,CN,26
SE,1992,FI,26
SE,1998,FI,26
SG,2006,US,26
SG,2017,AU,26
SG,2019,CH,26
SG,2019,AU,26
SI,2018,US,26
SK,1992,FR,26
SK,2009,CZ,26
TR,2010,US,26
TW,1998,KR,26
TW,2001,GB,26
TW,2007,IT,26
ZA,2010,CH,26
ZA,2017,FR,26
ZA,2018,JP,26
AR,2002,US,25
AR,2004,DE,25
AR,2010,FR,25
AT,1993,AU,25
AT,2009,GB,25
AU,2000,DE,25
BE,2013,US,25
BR,1997,IT,25
BR,2022,DK,25
CL,2019,AU,25
CL,2021,CA,25
CL,2023,JP,25
CN,1992,CH,25
CR,2013,US,25
CZ,1994,FR,25
CZ,1995,GB,25
CZ,1997,FR,25
CZ,2001,FR,25
DE,2022,FR,25
DE,2022,GB,25
DK,1990,SE,25
DK,2000,NL,25
DK,2001,GB,25
DK,2005,NO,25
DK,2006,NL,25
DK,2009,BE,25
DK,2018,GB,25
ES,1994,DE,25
ES,2005,CH,25
ES,2021,US,25
FI,1997,SE,25
FI,2013,DE,25
FR,2006,BE,25
FR,2019,GB,25
GB,2015,IN,25
GB,2018,AU,25
GB,2019,IE,25
HK,1999,DE,25
HK,2004,FR,25
HK,2006,CA,25
HR,2015,FR,25
HU,1994,AT,25
HU,1998,JP,25
HU,2008,DE,25
HU,2017,IT,25
HU,2022,DE,25
ID,2000,US,25
IE,1991,GB,25
IL,2017,DK,25
JP,1993,FR,25
LT,2013,DE,25
MA,2016,DE,25
MA,2017,DE,25
MA,2020,CA,25
MX,2008,AU,25
MX,2009,DK,25
MX,2023,KR,25
MY,2010,KR,25
MY,2013,KR,25
MY,2018,DE,25
NL,2006,KR,25
NO,1995,IT,25
NO,1996,AU,25
NO,2002,CA,25
PE,1996,US,25
PH,2011,DE,25
PH,2016,IN,25
PH,2017,KR,25
PH,2020,TW,25
PL,2000,BE,25
PL,2005,CH,25
PL,2007,JP,25
PT,1995,DE,25
PT,2005,GB,25
PT,2008,IT,25
PT,2018,ES,25
RS,2010,US,25
RS,2018,DE,25
RU,1992,FR,25
RU,1993,FR,25
RU,1994,FR,25
RU,1996,UA,25
RU,1999,DE,25
RU,2000,UA,25
RU,2003,IT,25
RU,2004,NL,25
RU,2005,GB,25
SE,1995,FI,25
SE,1996,DE,25
SG,2010,CH,25
SG,2014,NL,25
SG,2015,NL,25
SG,2016,CH,25
SI,2003,FR,25
SI,2013,FR,25
SK,2013,CZ,25
TW,1992,DE,25
TW,2001,NL,25
TW,2022,NL,25
TW,2023,DK,25
UA,2007,DE,25
UA,2008,FR,25
ZA,2004,DE,25
ZA,2011,CN,25
ZA,2012,NL,25
ZA,2016,GB,25
ZA,2019,SE,25
ZA,2021,AU,25
AR,2011,CH,24
AR,2017,CH,24
AR,2023,FR,24
AT,1991,CA,24
AT,1995,NL,24
AT,1997,AU,24
AT,2010,FR,24
AT,2016,CH,24
AU,1995,DE,24
BG,2003,US,24
BR,1994,FR,24
BR,1996,CA,24
BR,1999,CA,24
BR,2022,IT,24
CL,2019,NO,24
CL,2021,CH,24
CL,2023,AU,24
CL,2023,CH,24
CY,2006,DE,24
CY,2010,DE,24
DK,1994,NL,24
DK,1996,JP,24
DK,1999,NL,24
DK,2001,CH,24
DK,2021,US,24
DK,2022,NO,24
EC,2011,US,24
EG,2009,US,24
ES,1996,FR,24
ES,1996,US,24
ES,2002,FR,24
ES,2003,IT,24
FI,1992,IT,24
FI,2007,US,24
FR,2010,US,24
FR,2017,US,24
GB,1993,FR,24
GB,1993,TW,24
GB,1997,SE,24
GB,2003,CH,24
GB,2005,FR,24
GB,2008,DK,24
GB,2009,NO,24
GB,2011,IE,24
GB,2011,CN,24
GB,2019,HK,24
GB,2022,LU,24
HR,2015,CH,24
HR,2019,IT,24
HU,1997,JP,24
HU,2010,JP,24
HU,2011,BE,24
HU,2015,GB,24
HU,2017,GB,24
IE,1990,GB,24
IL,2011,FR,24
IL,2014,FR,24
IL,2018,ES,24
IL,2018,DK,24
IN,2012,CH,24
IT,1997,US,24
IT,1998,CH,24
IT,2001,JP,24
JP,1990,US,24
JP,1993,DE,24
JP,1996,FR,24
MA,2013,IT,24
MA,2013,ES,24
MA,2016,IT,24
MA,2019,DE,24
MX,2000,CH,24
MX,2005,BE,24
MX,2006,IT,24
MY,2007,DE,24
MY,2010,CN,24
MY,2011,CH,24
MY,2013,GB,24
MY,2014,KR,24
MY,2015,DE,24
MY,2018,RU,24
MY,2021,CN,24
MY,2023,CN,24
NO,1990,FI,24
NO,1992,FI,24
NO,1997,CA,24
NO,1999,FI,24
NO,2008,FI,24
NO,2008,NL,24
NO,2009,DE,24
NO,2018,US,24
NO,2020,US,24
PH,2014,KR,24
PH,2015,GB,24
PL,1994,IT,24
PL,1999,SE,24
PL,1999,GB,24
PL,1999,BE,24
PL,2000,CH,24
PL,2002,FI,24
PL,2007,GB,24
PL,2022,CN,24
PL,2023,CN,24
PT,1999,GB,24
PT,2004,CH,24
PT,2010,IT,24
PT,2011,IT,24
PT,2013,JP,24
RU,1999,KR,24
RU,2003,JP,24
SA,2018,DE,24
SE,2022,FI,24
SG,2015,AU,24
SG,2018,CH,24
SI,2009,CH,24
SI,2009,FR,24
SI,2015,CH,24
SM,2013,US,24
TW,1991,JP,24
TW,1999,GB,24
TW,2002,KR,24
TW,2002,NL,24
TW,2005,FR,24
UA,2005,DE,24
UY,2015,DE,24
ZA,2010,CA,24
ZA,2013,CA,24
ZA,2013,NL,24
ZA,2016,CH,24
ZA,2017,CH,24
ZA,2019,GB,24
AR,1997,DE,23
AR,1998,IT,23
AR,1999,DE,23
AR,2006,BE,23
AR,2016,CH,23
AR,2017,DE,23
AT,1996,CA,23
AT,2009,NL,23
AT,2009,KR,23
BR,1995,CH,23
BR,1999,CH,23
CH,2020,DE,23
CN,2010,US,23
CO,1995,US,23
CO,2022,ES,23
CR,2007,US,23
CR,2009,US,23
CY,2011,DE,23
CZ,1992,CH,23
CZ,1996,AT,23
DE,2009,GB,23
DE,2023,AT,23
DK,1990,FI,23
DK,1996,IT,23
DK,1997,NL,23
DK,1998,NL,23
DK,1999,JP,23
DK,2005,IT,23
DK,2022,DE,23
ES,1997,JP,23
ES,1997,US,23
ES,2005,CA,23
ES,2017,KR,23
ES,2020,US,23
FI,1993,IT,23
FI,1994,IT,23
FI,1996,CH,23
FI,2015,DE,23
FI,2018,DE,23
FR,1998,CH,23
FR,2008,CH,23
FR,2022,JP,23
GB,1996,CA,23
GB,1997,AU,23
GB,2003,TW,23
GB,2004,NO,23
GB,2007,KR,23
GB,2010,FR,23
GB,2012,TW,23
GB,2023,KR,23
HK,1993,JP,23
HK,2003,CH,23
HK,2003,DE,23
HK,2008,IT,23
HK,2010,DE,23
HK,2013,CN,23
HK,2014,CH,23
HR,2002,US,23
HR,2009,FR,23
HR,2017,CH,23
HU,1995,FR,23
HU,2002,NL,23
HU,2012,AT,23
HU,2012,BE,23
HU,2013,NL,23
HU,2014,AT,23
HU,2015,IT,23
HU,2017,BE,23
HU,2020,BE,23
HU,2021,JP,23
IL,2003,DE,23
IL,2010,FR,23
IL,2016,GB,23
IL,2017,CA,23
IN,2010,CH,23
LT,2018,US,23
MA,2014,FR,23
MA,2017,DK,23
MX,2000,GB,23
MX,2000,CA,23
MX,2000,FR,23
MX,2002,AU,23
MX,2006,NL,23
MX,2007,ES,23
MX,2009,ES,23
MY,1999,DE,23
MY,2004,FR,23
MY,2017,RU,23
NO,2001,CH,23
NO,2002,CH,23
NO,2015,US,23
PH,2016,GB,23
PH,2018,TW,23
PH,2020,SG,23
PL,1991,US,23
PL,1995,GB,23
PL,2003,NL,23
PL,2004,DK,23
PL,2008,FI,23
PL,2008,AT,23
PL,2022,IT,23
PT,2001,ES,23
PT,2002,IT,23
PT,2009,IT,23
PT,2010,GB,23
PT,2012,JP,23
PT,2017,ES,23
RU,1991,BY,23
RU,1991,TM,23
RU,1998,JP,23
SA,2019,JP,23
SA,2021,CN,23
SA,2023,RU,23
SE,1991,US,23
SE,1999,FI,23
SE,2002,US,23
SE,2018,FI,23
SG,2009,DE,23
SG,2014,BE,23
SG,2019,FI,23
SI,2010,CH,23
SI,2011,CH,23
SI,2019,DE,23
SK,1997,AT,23
TR,2013,US,23
TW,1995,FR,23
TW,2004,CA,23
TW,2005,BB,23
UA,1997,US,23
UY,2016,DE,23
AR,2000,FR,22
AR,2006,FR,22
AR,2008,JP,22
AR,2014,NL,22
AR,2015,FR,22
AR,2022,DE,22
AT,2012,DE,22
AU,2001,NL,22
AU,2002,NL,22
BE,2020,DE,22
BG,2000,US,22
BR,1993,GB,22
BR,1995,FR,22
BR,1996,CH,22
CL,2019,CH,22
CL,2019,FR,22
CL,2020,ES,22
CL,2023,CA,22
CL,2023,GB,22
CN,1993,NL,22
CN,1993,IT,22
CY,2010,US,22
CZ,1991,FR,22
CZ,1993,AT,22
CZ,1994,AT,22
CZ,1994,CH,22
CZ,2000,CH,22
CZ,2002,JP,22
DE,2019,TW,22
DK,1992,SE,22
DK,1994,SE,22
DK,1995,SE,22
DK,1998,CH,22
DK,1999,SE,22
DK,2007,SE,22
DK,2007,AT,22
DK,2021,JP,22
EE,2000,US,22
FI,1991,AT,22
FI,1994,BE,22
FI,2003,US,22
FR,1998,KR,22
FR,2007,TW,22
FR,2012,JP,22
FR,2015,KR,22
FR,2015,IT,22
FR,2015,BE,22
FR,2023,ES,22
GB,1999,IE,22
GB,2001,CA,22
GB,2014,KR,22
GR,1999,FR,22
HK,1990,US,22
HK,2004,GB,22
HR,2011,BE,22
HR,2013,IT,22
HR,2015,IT,22
HU,1990,DE,22
HU,1993,CA,22
HU,1993,HR,22
HU,1996,CH,22
HU,2002,CH,22
HU,2012,JP,22
HU,2015,CN,22
IE,2015,CN,22
IN,2014,FR,22
IT,1992,US,22
IT,1998,JP,22
LT,2018,DE,22
MA,2011,CH,22
MA,2015,CH,22
MA,2016,GB,22
MA,2018,BE,22
MX,1997,CH,22
MX,2002,IT,22
MX,2003,CH,22
MX,2004,NL,22
MX,2005,CH,22
MX,2006,JP,22
MY,2008,GB,22
MY,2008,FR,22
MY,2010,GB,22
NO,1990,IT,22
NO,1995,NL,22
NO,1997,AT,22
NO,1999,IT,22
NO,2000,HU,22
NO,2012,US,22
PE,2002,US,22
PE,2004,US,22
PE,2018,BE,22
PH,2020,DE,22
PH,2022,JP,22
PL,1994,FR,22
PL,1998,CH,22
PL,2000,SE,22
PL,2003,IT,22
PL,2004,IT,22
PL,2009,AT,22
PL,2022,DK,22
PT,1996,GB,22
PT,2006,GB,22
PT,2009,JP,22
PT,2011,GB,22
PT,2015,JP,22
PT,2016,NL,22
PT,2016,CN,22
RS,2009,US,22
RU,1993,TM,22
RU,1993,TJ,22
RU,1994,IT,22
RU,2001,US,22
RU,2002,FR,22
RU,2002,NL,22
RU,2020,CN,22
SA,2017,DE,22
SE,1993,DE,22
SG,1990,US,22
SG,1992,US,22
SG,2011,CA,22
SG,2020,DE,22
SI,2012,CH,22
TW,1999,KR,22
UA,1997,KR,22
ZA,2005,US,22
ZA,2017,JP,22
AR,1995,US,21
AR,2018,FR,21
AT,1991,SE,21
AT,2009,DK,21
AT,2020,DE,21
AU,1998,DE,21
AU,2002,FI,21
AU,2002,KR,21
BE,1993,NL,21
BR,1991,IT,21
BR,2022,NL,21
CH,2011,DE,21
CL,2014,SE,21
CL,2015,JP,21
CL,2016,FR,21
CL,2020,NO,21
CN,1990,DE,21
CN,2008,IT,21
CN,2008,NL,21
CZ,1991,US,21
DK,1993,IT,21
DK,1996,NL,21
DK,2007,BE,21
DK,2008,SE,21
DK,2008,AT,21
DK,2009,NO,21
DK,2020,NL,21
EC,2023,US,21
ES,1997,DE,21
ES,2018,CH,21
FI,1994,CA,21
FR,1994,CH,21
FR,1995,CH,21
FR,2011,GB,21
FR,2019,US,21
FR,2020,BE,21
GB,1991,IT,21
GB,1995,CA,21
GB,1995,FI,21
GB,1995,AU,21
GB,1996,FR,21
GB,1999,FR,21
GB,2000,FI,21
GB,2002,FR,21
GB,2002,HK,21
GB,2004,HK,21
GB,2004,FR,21
GB,2008,CA,21
GB,2010,CN,21
GB,2012,FI,21
GB,2014,VG,21
GB,2020,AU,21
GR,2000,FR,21
HK,2003,CA,21
HK,2008,CH,21
HK,2009,CA,21
HK,2010,CH,21
HR,2001,US,21
HU,1994,JP,21
HU,1996,JP,21
HU,2001,IT,21
HU,2002,GB,21
HU,2002,IT,21
HU,2019,IT,21
HU,2020,HK,21
IL,1993,GB,21
IL,2013,FR,21
IL,2019,ES,21
IL,2023,GB,21
IN,2015,DE,21
LT,2012,DE,21
MA,2007,US,21
MA,2014,CH,21
MA,2015,ES,21
MX,1993,DE,21
MX,2002,CH,21
MX,2003,NL,21
MX,2005,NL,21
MY,1994,JP,21
MY,2001,DE,21
MY,2005,DE,21
NL,2019,BE,21
NO,1991,GB,21
NO,2003,DK,21
PH,2014,CH,21
PH,2015,CH,21
PH,2017,CH,21
PH,2018,CH,21
PL,1998,IT,21
PL,2000,GB,21
PL,2002,AT,21
PL,2002,CH,21
PL,2004,NL,21
PL,2007,DK,21
PL,2007,SE,21
PT,1991,GB,21
PT,2003,GB,21
PT,2007,ES,21
PT,2012,GB,21
PT,2013,AT,21
RU,2004,UA,21
RU,2004,GB,21
SA,2019,NL,21
SE,1992,US,21
SE,2001,US,21
SE,2005,DE,21
SE,2007,US,21
SG,2010,CN,21
SG,2018,AU,21
SI,1993,HR,21
SI,2003,IT,21
SI,2006,BE,21
SI,2013,AT,21
SI,2014,IT,21
SI,2020,DE,21
SK,1996,DE,21
SK,2002,DE,21
SM,2012,US,21
SM,2017,US,21
TN,2014,IT,21
UA,2003,US,21
UA,2004,DE,21
UA,2015,RU,21
ZA,2010,SE,21
ZA,2017,DK,21
ZA,2020,GB,21
ZA,2023,LU,21
AR,1996,FR,20
AR,1997,CH,20
AR,1998,FR,20
AR,2019,CH,20
AR,2021,NL,20
AT,1992,CA,20
AT,2016,DE,20
AU,1997,DE,20
BE,2019,NL,20
BG,1994,HR,20
BG,2000,DE,20
BR,1990,FR,20
BR,1996,AT,20
CL,2011,ES,20
CL,2018,GB,20
CL,2019,BE,20
CL,2021,NO,20
CY,2006,US,20
CY,2013,US,20
CZ,1993,HR,20
CZ,1993,CH,20
CZ,1994,GB,20
CZ,1996,BE,20
CZ,1998,AT,20
DE,2009,CN,20
DE,2010,FR,20
DK,1994,GB,20
DK,2002,SE,20
DK,2009,ES,20
DK,2020,GB,20
DK,2021,CN,20
ES,1994,JP,20
ES,2001,FR,20
ES,2003,CH,20
FI,2005,DE,20
FI,2008,DE,20
FI,2009,US,20
FI,2014,US,20
FR,1992,CH,20
FR,2004,CH,20
FR,2011,BE,20
FR,2011,KR,20
GB,1991,LU,20
GB,1998,TW,20
GB,2001,KR,20
GB,2001,TW,20
GB,2005,CA,20
GB,2007,IE,20
GB,2009,CN,20
GB,2009,KR,20
GB,2010,KR,20
GB,2013,IL,20
GB,2015,IE,20
GB,2020,BS,20
GB,2023,NO,20
GR,1995,IT,20
HK,1993,US,20
HK,2006,DE,20
HK,2009,FR,20
HK,2014,CA,20
HK,2015,GB,20
HR,2015,GB,20
HU,1993,AT,20
HU,1998,GB,20
HU,2014,BE,20
IE,1990,FR,20
IL,1999,DE,20
IL,2007,DE,20
IL,2008,DE,20
IL,2010,JP,20
IL,2013,SG,20
IL,2016,CA,20
IL,2023,FR,20
IS,2000,US,20
IS,2003,US,20
IT,1990,JP,20
IT,2002,CH,20
IT,2009,DE,20
LT,2006,US,20
LT,2011,DE,20
LV,1994,DE,20
MA,2009,US,20
MA,2017,CH,20
MA,2018,IT,20
MX,1996,FR,20
MY,1995,JP,20
MY,1998,DE,20
MY,2015,SG,20
MY,2016,CH,20
NL,2003,US,20
NO,1993,DK,20
PE,2009,DE,20
PH,2019,AU,20
PL,1990,DE,20
PL,1995,FR,20
PL,1997,JP,20
PL,1998,AT,20
PL,2001,BE,20
PL,2001,JP,20
PL,2002,GB,20
PL,2005,FI,20
PL,2023,US,20
PT,2001,IT,20
PT,2006,IT,20
PT,2006,CH,20
PT,2014,BE,20
PT,2014,IT,20
PT,2017,IT,20
RS,2013,AT,20
RS,2013,CH,20
RS,2015,DE,20
RU,1991,JP,20
RU,1996,KR,20
RU,2018,KR,20
RU,2021,JP,20
SA,2015,JP,20
SE,1991,FI,20
SG,2010,NL,20
SG,2013,SA,20
SI,1998,US,20
